Name,Cell Area,Cell Perimeter,Cell Major Axis Length,Cell Minor Axis Length,Cell Circularity,Cell Eccentricity,Cell Extent,Nucleus Area,Nucleus Perimeter,Nucleus Major Axis Length,Nucleus Minor Axis Length,Nucleus Circularity,Nucleus Eccentricity,Nuc Cyt Ratio,Minkowski–Bouligand dimension,Mean Pearson's r whole,Mean Pearson's r 64x64,Mean Pearson's r 32x32,Mean Pearson's r 16x16,Mean Pearson's r 8x8,Mean Pearson's r 4x4,PredDTree,PredPKNN,PredMSVM4
0199.tif,8247,731.1919548795365,255.52825468527263,60.67392504757654,0.19383984325534048,0.9714009663274289,0.34078512396694216,977,132.8111831820431,51.740051702858494,24.10484095730817,0.6960415031952908,0.8848460216059443,0.11846732145022433,1.2006694891012375,0.04882223842167218,0.2204784398325533,0.18615524127762365,0.2602898821002557,0.1985642598447987,0.15019920831011543,Not,Not,0
0200.tif,5404,342.2619766708754,93.75339840994197,78.80246345464694,0.5797061342572795,0.5417663358975722,0.6316035530621786,217,58.04163056034261,21.373101212572116,13.386971891714722,0.8094506735378855,0.7795445999790861,0.04015544041450777,1.0461648493845437,-0.36787547075756183,0.06665090883824357,0.07505983408755577,0.16857346773403636,0.10678294518298041,0.04894940471252093,Not,Not,0
0201.tif,3453,390.6295090390226,141.81518953935787,35.68375276003728,0.2843651342094441,0.9678257144133031,0.24059364548494983,308,68.18376618407356,27.79471196470535,14.151373580569567,0.8325275387422976,0.8606842716475789,0.08919779901534897,1.117800915333752,0.1428605564980437,0.14033854280140184,0.32337784480914405,0.33521962912625436,0.36109335464410763,0.23980723904440565,Not,Not,0
0202.tif,4921,392.1086937588513,134.98906378499387,50.28049999658787,0.4022076124204523,0.9280408932136015,0.4731730769230769,291,65.698484809835,24.997175389470204,14.907328137318117,0.8472120920844801,0.8027167297052342,0.05913432229221703,1.1320505450837228,-0.3317406125948125,-0.07553974885909587,0.07700064722640497,0.12081582502944381,0.09266809248116901,0.0678701095570834,Not,Not,0
0203.tif,7700,606.6417023478424,145.05610600551483,101.5291503011794,0.26292753256552925,0.7142112470040132,0.47486894850447114,313,67.52691193458118,24.02356185895336,16.65741829104856,0.862582062231756,0.7205736802333711,0.04064935064935065,1.1841143260239995,0.13118195770018212,0.03930708577843005,0.24994390397179683,0.2124141769121667,0.13460914955961556,0.08767743897495842,Not,Not,0
0204.tif,7273,523.4345955666558,140.09022992812774,71.87807349163003,0.33357892524603966,0.8583383233853865,0.4478172526322271,280,66.2842712474619,25.85655925275797,13.87688493305867,0.8008421513766657,0.843781267087437,0.03849855630413859,1.047440311051537,-0.15939902944205045,0.1511654035064576,0.18450640733399212,0.15734285127758166,0.08302586447070573,0.0492117706911203,Not,Not,0
0205.tif,4202,300.4985207035848,103.71258815189935,55.80471011099683,0.5847648174794314,0.8428996783665349,0.5512988716872212,357,71.35533905932738,26.302351444629508,17.312453775112935,0.8810998593117192,0.7528349388828154,0.08495954307472632,1.201911719214493,-0.5731982981575499,-0.41338283715328605,-0.1900221941533532,-0.014205547547840565,0.011181138497011021,-0.029325046813319405,Not,Not,0
0206.tif,5105,400.93102422918764,103.44309734738519,68.00720044190311,0.39908580756991885,0.7535105211880463,0.5411278354886581,335,72.52691193458118,23.93079670322012,18.525054437295832,0.8003064154238456,0.6330518559870777,0.06562193927522038,1.2609650741182996,-0.1719544266797252,-0.0886220955839989,0.23517456955044724,0.1439757759113209,0.12339914952542483,0.10240011316806093,Not,Not,0
0207.tif,8373,640.5239533417509,142.78452520395192,108.19007833971563,0.2564603344474199,0.6525847822824338,0.3378116678770274,389,72.76955262170047,25.061453887117352,19.831979769648953,0.923124028211649,0.6113841261791019,0.04645885584617222,1.0717166331673162,0.03869906561704129,0.13432134651612113,0.2923293038440955,0.26108255007480113,0.23174261646742017,0.14880739359268425,Not,Not,0
0208.tif,4177,372.92492757477777,95.88215676209806,62.22903928474214,0.37742573648217825,0.7607748871824063,0.4868298368298368,281,63.94112549695428,21.831629410231752,16.752206591295067,0.8636855048700265,0.641244618923328,0.06727316255685899,1.0567345734506786,0.5773247690764245,0.3451135070591122,0.40708735684299296,0.3353673044379747,0.26846226626365033,0.19771223285514797,Not,Not,0
0209.tif,4136,379.9604614807104,102.80358348667079,64.4483398593012,0.3600091849935539,0.7790936771968536,0.46274334302976056,276,68.698484809835,25.753858535123346,13.769315635009965,0.7348938772084894,0.8450732203036199,0.06673114119922631,1.0416704243446964,-0.15674276847634808,0.12466745590431964,0.31067315752189195,0.3549511693171393,0.3018215308800392,0.1940126285932011,Not,Not,0
0210.tif,11219,633.9259735953043,164.02402946965023,107.61552414882041,0.3508220802361042,0.7546773633181313,0.40885568513119536,389,85.84062043356595,27.49269265249152,18.23454007234831,0.6633974066965798,0.7483975376788011,0.034673322042962834,1.0253267651953675,-0.1420757635077852,0.3345470092272113,0.22801400346933645,0.1874500708512293,0.16556831894623553,0.10476574096012219,Not,Not,0
0211.tif,13030,604.541197284454,187.7077379650817,99.1386915217211,0.4480252348364558,0.8491482766986259,0.5357509970807122,502,87.84062043356593,33.80740686696911,18.937512369332204,0.8175659429876421,0.8283853296605417,0.0385264773599386,1.0307229056698604,-0.5594426044000469,0.0699414688582354,0.0052177846358543905,0.060084564320850735,0.08599415904262635,0.054916881774674846,Not,Not,0
0212.tif,7942,642.3340905032675,223.26551271433175,51.41411331126971,0.2418899378888701,0.973123849332241,0.4449299719887955,446,81.01219330881976,29.98473775343321,18.972777262684275,0.8539726110732331,0.7743579301937545,0.05615713925963233,1.0720405343805612,0.062023673763303616,0.17746883043856945,0.26214451604833944,0.23116273099796242,0.16686273190422946,0.12696246767956781,Not,Not,0
0213.tif,9953,919.3767670841366,300.9905300124307,66.30082284425276,0.14797107143639032,0.9754377112194975,0.21042283298097253,481,89.25483399593904,32.70028643414042,18.85663805095346,0.7587373217412927,0.8169909099488843,0.048327137546468404,1.0358294053534385,0.03310625826250548,0.30680180155692754,0.2733843235330507,0.2739826627294916,0.1884013673092537,0.1499782501709698,Not,Not,0
0214.tif,23987,1055.3961030678927,196.18109153701832,168.42290779857748,0.27061684508836836,0.5128012681801611,0.5060228255595638,811,115.32590180780451,42.33309140293548,24.520388044097345,0.766261489678588,0.8151676591088688,0.03380998040605328,1.1703692880758643,-0.3336075450531475,0.17659233956263531,0.22319647317919844,0.164632685367487,0.13579093665808734,0.10318725054405489,Activated,Activated,0
0215.tif,26277,1971.103822593717,270.6862214014024,165.23441640784728,0.08498976819604202,0.7920718418936166,0.36743854350197164,1132,127.9827560572969,40.82469952558227,35.36641266788991,0.8684671070100829,0.49952512559460704,0.04307949918179396,1.2234976947184946,0.29556345326065386,0.5774691602738227,0.5003138589752193,0.5074317403572127,0.48305931073330466,0.38143664556783813,Activated,Activated,0
0216.tif,138254,3684.29996155536,456.03211028629494,423.79328356402266,0.12799046184539187,0.36931116452893664,0.5759647390632355,2103,175.095454429505,59.18559059559712,45.29889320391535,0.8619843744861113,0.6435901681568279,0.015211133131771956,1.172188679240956,0.4333175225294016,0.7269573743825118,0.7413052023985127,0.7414301044973673,0.7041410959881407,0.5907385702964192,Activated,Activated,0
0217.tif,7202,360.4751801064719,117.12462158512325,79.85480767241638,0.6964857673644665,0.7315446672894458,0.6382488479262672,375,85.84062043356595,32.950453500753945,15.16264397514082,0.6395219216226669,0.887833437957139,0.05206886975840044,1.0577348426700217,-0.5228796899987368,-0.24195995107889248,-0.06141206653457003,0.06223019408482816,0.08201215084029345,0.09247032568658127,Not,Not,0
0218.tif,3281,281.00714267493635,81.67030191363648,58.17069236525516,0.5221332812447788,0.7019132064824897,0.5334959349593495,267,62.76955262170047,23.19344218331253,14.703443265285847,0.8515753050228213,0.7733754274109058,0.08137762877171593,1.1630389316825185,-0.3628733981539023,-0.319617359555139,0.16114849058720038,0.12774231780031287,0.21704622096525328,0.15178635820074524,Not,Not,0
0219.tif,3659,295.5279579551077,86.9282177646913,56.768495639907634,0.5264718171655024,0.7573145657473771,0.5817170111287758,259,59.69848480983499,21.632352246330743,15.289575718436474,0.9132359743796378,0.7074213202549462,0.07078436731347362,1.1612605000079816,0.11765154966879968,-0.000693750800018017,0.40944193798768347,0.35839166928933924,0.21153086859499015,0.14778117094022808,Not,Not,0
0220.tif,4167,396.4163056034261,180.6895343949309,36.689566051277794,0.33321945126050095,0.9791677321440148,0.28346938775510205,420,79.49747468305833,32.29863414793382,16.64239459745985,0.8351269296901728,0.8570301858585109,0.1007919366450684,1.0127907747522773,-0.037330489460124384,0.202692123190992,0.32895454122187073,0.2873274658711208,0.29544598628725305,0.18309285646096002,Not,Not,0
0221.tif,30997,2306.300828107137,449.7536610920787,121.35751867735878,0.07323144731752364,0.9629076721997597,0.21303780068728523,1327,192.89444430272832,86.2975989027724,19.709923429773507,0.44816852032679366,0.9735685965668378,0.04281059457366842,1.1897154958619316,0.39924550601906855,0.42539245489579997,0.41424060470080243,0.4067714456438437,0.3920822138722378,0.34357746733553546,Activated,Activated,0
0222.tif,1799,176.58073580374358,52.40798525667997,44.80213642581499,0.7250273389428498,0.5188384148686825,0.6788679245283019,246,61.11269837220809,22.904736212526647,13.763963544482069,0.8277173356624737,0.7993075493112461,0.13674263479710952,1.0035839672599618,0.17884968435417975,0.2703936853524106,0.34953640265176283,0.4540449368443459,0.3810541385535841,0.30312329602077986,Not,Not,0
0223.tif,6110,451.97265478953017,118.70740530989882,80.76772539966187,0.37586055814907215,0.732847141278872,0.47,293,69.01219330881976,24.126179096686453,15.542849632962055,0.7730824673969389,0.7648303752357133,0.04795417348608838,1.0107514838212466,-0.1264228386817767,0.3197800735525946,0.3628376619063407,0.2899412468397626,0.20284161513381427,0.15034064697497848,Not,Not,0
0224.tif,3854,317.770598642227,87.80864015604544,65.4956280132638,0.4796165381871064,0.6660686184111329,0.5882173382173382,248,59.698484809834994,21.23999761169837,14.945195194961672,0.8744498905256761,0.7105620902394436,0.06434872859366891,1.1869759357255587,-0.13429817995393564,-0.13218825270042772,0.061204746929236234,0.17021468992213257,0.21093394929441,0.09973683476447132,Not,Not,0
0225.tif,36548,1344.7697320904497,345.03551134240297,174.40335148078208,0.25396719906121645,0.8628471486450529,0.4283136060002344,1007,127.19595949289332,43.40678592089574,29.863550211427974,0.7821547788299889,0.7257176424065452,0.027552807267155522,1.0607547581837344,-0.22555334135575192,0.20933213860425362,0.30567968538938795,0.29247287715567255,0.2783753779938262,0.2185788368995795,Activated,Activated,0
0226.tif,13092,1113.4783181680516,298.12445687111267,102.05345253579662,0.132694319339092,0.939584052836454,0.17423244300714658,760,108.5685424949238,40.472204556757916,23.95277773793752,0.8102432863237371,0.8060607599612016,0.058050717995722576,1.1180675710601253,0.07792627406755762,0.21931626804983537,0.20393889900913625,0.21759380393021338,0.2034574012514548,0.15672563630396408,Not,Not,0
0227.tif,3581,299.04877323527904,98.34715793083926,53.040917164985366,0.5031878368023601,0.8420987713693464,0.5990297758447641,0,0.0,0.0,0.0,0.0,0.0,0.0,1.199239848709221,0.1514799458491835,0.020746923185389288,0.24376512895930796,0.2951942931127741,0.2226097843390828,0.09998666700971508,Not,Not,0
0228.tif,6983,459.00209204105306,117.82355329450266,82.37172188355859,0.41650726025927065,0.715013321825204,0.5895314478682988,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1499182690828558,-0.07347096780610504,0.1980404106794182,0.1715838426092865,0.23170293245257526,0.22244592967947577,0.12569290986675397,Not,Not,0
0229.tif,192595,4924.524491747999,609.2307493413339,497.7183175357917,0.09979901817353573,0.5766916291513821,0.5582463768115942,23114,4282.686829907263,223.3894637044609,156.33568012654735,0.015836249561806844,0.7143049115301364,0.1200134998312521,1.2304815024325484,0.3339826669234246,0.5497873459092152,0.5213925107115255,0.50039792808726,0.4551934915365206,0.35271282574607654,Activated,Activated,0
0230.tif,10834,633.2813126546316,202.48093496827488,104.20730988241213,0.3394730871269253,0.857398887650042,0.3812506598163071,479,85.08326112068524,31.150162418751915,19.630892307337295,0.8314901762461606,0.77643128108882,0.04421266383607163,1.082331701019404,-0.15960572289240554,0.18437550812733466,0.2490594436181309,0.2075864584813627,0.16135523529904172,0.10613192464270903,Not,Not,0
0231.tif,6664,400.10259710444143,157.80661239084083,55.9535105817313,0.5231209481999081,0.9350294247280078,0.4858559346748323,343,70.18376618407356,26.13468615227063,16.752737061984664,0.8750455187361807,0.7675279926325682,0.051470588235294115,1.0011265408268324,-0.29219565484276616,0.10334259901739845,0.13564840911424694,0.18274513749089732,0.14895712759014204,0.09952627355749226,Not,Not,0
0232.tif,8948,627.1686142824235,170.67997569300948,91.01618007844479,0.2858690946433134,0.8459537044331743,0.4799399270542802,389,77.84062043356593,28.55499016938852,17.436824068876046,0.8067647004846447,0.7919081904073446,0.04347340187751453,1.0692633481436618,0.03357490589831631,0.0821021875857684,0.13136851393965973,0.17011097379011822,0.13327780879757434,0.10072384630469003,Not,Not,0
0233.tif,7839,641.2335854398791,124.83444380403942,89.50321172403378,0.23957307456856272,0.6970985809136513,0.4932670526050843,306,71.698484809835,29.404988189633684,13.615974835654546,0.7480167702608165,0.8863322476693137,0.03903559127439724,1.113344470394139,-0.11953591411097635,-0.006825979874367099,0.21302863999628532,0.3134573542944932,0.27024231995449743,0.22316098335276133,Not,Not,0
0234.tif,36157,1342.5859659063763,331.354971119959,175.44659829255275,0.2520681923224463,0.8483209738039874,0.41587973453261406,679,110.29646455628166,36.12060973781497,24.754923954492696,0.7013849693505267,0.7282225794451447,0.018779212877174545,1.0431233320719004,-0.06050375180228971,0.32893220030364706,0.2634047809810384,0.2545004724048207,0.24851873722296605,0.2005271441351243,Activated,Activated,0
0235.tif,36523,1221.5849198858498,360.1334554880608,140.66407273030225,0.3075593834518059,0.9205652806435148,0.564253491533803,1495,163.99494936611663,53.194822724083245,35.9828330289173,0.6985381192156592,0.7365024546877137,0.040933110642608767,1.0799816359815766,0.4852583854132296,0.7272312160420845,0.7275937612423429,0.7335035873917571,0.7120046609823932,0.6285011241600784,Activated,Activated,0
0236.tif,4544,416.6761902332485,187.7176580603645,40.20302265264826,0.3288901125278265,0.9767969489039763,0.4714671093587881,35,23.65685424949238,11.972239507173079,3.817811580541503,0.7858939038942887,0.9477921785035026,0.0077024647887323945,1.0749010672411277,0.4750695246082097,0.5412615481282222,0.6006273906912105,0.6059892893706769,0.5864133500675778,0.4532469515992567,Not,Not,0
0237.tif,10715,736.4467888754755,190.18966722944717,100.42131760904844,0.24826716996882248,0.8492405344312862,0.4487958115183246,355,68.87005768508881,22.355652122536263,20.285256476480356,0.9405401154240995,0.4202933852867637,0.033131124591693886,1.0537699983934181,-0.03282598856820637,0.42241651196731433,0.448797248763459,0.5033681513158174,0.5109719239890446,0.43052488380740295,Not,Not,0
0238.tif,8173,478.5584412271571,144.47169065491738,79.40591646129025,0.44845761276392143,0.8354084695866419,0.5326511991657977,260,64.94112549695429,24.872594806829966,13.403388836745087,0.7747178985720649,0.8423813851087547,0.0318120641135446,1.0000039719229743,-0.2558985806020025,0.3225096324991537,0.2574642124830154,0.2716147193000257,0.20795468013810184,0.1277426266779884,Not,Not,0
0239.tif,4411,340.50461735799473,89.0091116771619,69.5812118599581,0.4780803688442318,0.6236153598525178,0.47867607162235487,281,68.18376618407356,25.72432849560969,14.101930277962879,0.7595462285278752,0.8363510078713443,0.06370437542507368,0.9326098775727564,0.028170806510549193,0.16961934429437556,0.257142457086163,0.3098126044614193,0.21584064142369058,0.09718764624349677,Not,Not,0
0240.tif,6746,508.53510063004416,183.54817076812213,53.19975658658191,0.3278040626063736,0.9570748589335061,0.36036324786324786,398,76.76955262170047,29.071043792382998,17.480164852832388,0.8486232314653878,0.7990299169491646,0.05899792469611622,1.031932996156334,-0.32612380727466467,-0.05173203765741252,0.17175970772491625,0.09639833305507199,0.11693084182735457,0.11595090965105266,Not,Not,0
0241.tif,5396,445.7949852598665,112.94170125529581,67.64661670345698,0.34120190512865894,0.8007852009840254,0.5264390243902439,458,87.84062043356595,35.03604816137951,16.925146078824522,0.7459067766699998,0.8755772899194291,0.0848776871756857,1.1344681942429993,0.01385219739250499,0.4167416714645409,0.367495819651887,0.2005874403618851,0.1669047838412598,0.14374971213058158,Not,Not,0
0242.tif,6388,480.14422766478407,149.40283904621495,62.3399715510167,0.34820206894502465,0.9087867153689768,0.4333197666531,371,76.42640687119285,26.50028547963994,17.878027592400723,0.7981727368973243,0.7381512277439818,0.058077645585472765,1.1772614381726265,-0.12885702023375312,0.21909630678144326,0.07373083054964803,0.0718024354352036,0.11597055986360157,0.05894336157101757,Not,Not,0
0243.tif,3590,378.56958851545033,156.17132387876762,37.44252432548291,0.31478415718036956,0.9708339495504793,0.3378505552418596,287,66.2842712474619,27.18571001125217,13.490960673779348,0.8208632051610824,0.8681785738697124,0.07994428969359331,1.080219153952818,0.20469717122478323,0.18887743590865072,0.2896143957517169,0.37436377979425084,0.35390070556760794,0.2886370453936281,Not,Not,0
0244.tif,6787,593.8549057834388,153.26790832340333,84.73883943602648,0.2418393774684039,0.8332605479851408,0.2934918918918919,443,81.25483399593904,29.70385732844913,19.055772808995275,0.8431700573698152,0.7671019662302894,0.06527184322970385,1.045003066166732,-0.40900685277943527,0.19196026893432414,0.13170845426960176,0.21896444126971074,0.20862663780970128,0.1952343178573329,Not,Not,0
0245.tif,7174,451.23863607376245,109.87226985954798,98.17037263380377,0.4427501129689229,0.44907225481996804,0.5030855539971949,451,80.76955262170047,29.112425818833028,19.801470850463105,0.8687424658249799,0.7330521115655064,0.06286590465570115,1.0281652447344143,-0.4223168856931973,0.18044734458676678,0.04200627049787334,0.08240345758747764,0.07574707218070152,0.06544122649452395,Not,Not,0
0246.tif,6224,632.9909447527599,204.1566755894695,55.48615022152735,0.19520208559094276,0.9623587877373153,0.43174250832408434,362,74.42640687119285,27.092698069689813,17.118748546131688,0.821229097907666,0.775083851405498,0.058161953727506426,1.0526889512085116,0.025475790210634234,0.2953600039293317,0.2651159611721521,0.23243585075390238,0.2598839779493256,0.19079328179478375,Not,Not,0
0247.tif,19676,757.1574669941302,186.75731160991802,141.27297924188346,0.4312948363155664,0.6540489806172786,0.5602665223952846,590,96.42640687119285,34.82554402882451,21.650847342580036,0.7973883893797978,0.7832598638710945,0.029985769465338482,1.033448704176202,0.21887560561074684,0.5118010341612809,0.41463990312643806,0.4112515798298802,0.3510349036100775,0.27334520066020584,Unknown,Activated,0
0248.tif,7708,554.0498192558056,182.37370912662462,71.24276208485449,0.3155396467023805,0.9205428403075834,0.3893912604192978,247,65.35533905932738,26.455765517344826,12.446256513305288,0.726682452283592,0.8824237987218103,0.03204462895692787,1.0749528608899195,-0.05103404851868001,0.399417353270167,0.34188759754970816,0.36882715330900434,0.3003826621396226,0.25983261851209677,Not,Not,0
0249.tif,27484,1384.2966440250311,312.42000255140334,142.1926145293731,0.18023182147486017,0.8904235309451001,0.26624043398236946,1645,161.4386001800126,55.55763480280422,38.06763738361023,0.7931603576832376,0.7283626555571558,0.059853005384951245,1.1264968500157309,0.469260225204663,0.5520252456124286,0.47665053217081205,0.42428067305785283,0.3583834616288186,0.271785247525112,Activated,Activated,0
0250.tif,5756,370.7827919510467,94.07775124028204,85.73506879571967,0.5261281133204022,0.411695627725344,0.6467415730337078,282,62.76955262170047,23.971672366353737,15.02862946509241,0.8994166142937663,0.7790732768955207,0.048992355802640726,1.2393269475594808,-0.4164425001298977,-0.3679894598407226,-0.047503187656397446,-0.017612705035314435,-0.006316382289413573,-0.00973931711887864,Not,Not,0
0251.tif,9647,678.6244584051392,152.41336833141378,89.2583945816462,0.2632346929342577,0.8105758743914692,0.5316909171075838,368,71.76955262170047,26.136051351464097,17.94315128333633,0.8977950458882219,0.7271026357400134,0.038146574064476,1.0740694975076581,-0.3146556767962868,0.04779782400556845,0.11335751973636675,0.10855310915674102,0.046961191075364755,0.041587138343134704,Not,Not,0
0252.tif,2938,263.3086578651014,82.52967467346713,49.24744830256742,0.5325144250432999,0.8024464548548677,0.6330532212885154,257,59.698484809834994,21.257689615214428,15.545626632811572,0.9061839591334627,0.6820620859056364,0.08747447243022465,1.124390733590654,-0.03966976488476003,0.17746601119694716,0.4389033431522808,0.3321856922432279,0.3220767967409016,0.26643895960705904,Not,Not,0
0253.tif,5324,460.8305191657992,142.27781176424418,51.64697921621031,0.3150398155571974,0.9317887735726093,0.5721040189125296,375,72.76955262170047,26.65658876935857,17.950016516958538,0.8899010554739546,0.7392964463456153,0.07043576258452292,1.0975022872624427,0.0533438031256981,0.020987865956090163,0.10564584122517932,0.2585425925003978,0.18027232650203528,0.0938648921580162,Not,Not,0
0254.tif,20239,1246.071247280615,337.96427244937047,105.17581834948143,0.163799723598751,0.9503431475953394,0.26391696115378094,960,122.8111831820431,45.211725480364386,27.07499103425219,0.7998439536984994,0.8008620495651042,0.04743317357576955,1.1858856796550898,0.0475413169403606,0.3539795264871724,0.3754551576166379,0.40167590034205974,0.3470638231041467,0.2700832264406871,Not,Activated,0
0255.tif,2233,241.76450198781714,94.20007576617417,31.767032067380022,0.48007989484410385,0.941422515660067,0.44839357429718874,367,71.94112549695429,24.69199028659382,18.968907291644875,0.8910897998308902,0.6401846466495054,0.16435288849081953,0.9666950500507399,0.5079496750084304,0.4896691766314519,0.5079471418004335,0.4735550827541577,0.47405247947791723,0.37411595909391854,Not,Not,0
0256.tif,12030,493.1147904132611,130.6362005353867,120.98763002614801,0.6216979475081548,0.37717580979550996,0.6418053777208707,1049,139.12489168102783,49.26115284658075,27.83386953586766,0.6810447882232592,0.8250725796265235,0.08719866999168745,0.952586967930885,-0.007469889603055908,0.371817838371788,0.2418275763327302,0.22608513540913092,0.13529784135731243,0.0776693623706456,Not,Not,0
0257.tif,11617,800.9564568673535,283.56577022045786,87.51713460150587,0.22755482041336034,0.9511819071016662,0.332941648515419,599,597.0,489.0807704254998,244.54140753378948,0.021119713581871234,0.8660241969511135,0.05156236549883791,1.1072352628661735,0.9472044149731534,0.34781361443048525,0.23662428684896228,0.16630169179408272,0.10277968818004066,0.06567077305676118,Not,Not,0
0258.tif,3974,293.8772003600252,76.4825031343443,69.47627096913891,0.5782370817414164,0.41811454203231885,0.6890931160048552,229,57.11269837220809,20.280947584918145,14.423562844667712,0.8822262734985384,0.7030020544749596,0.05762455963764469,1.0204520839467777,-0.3975557940126176,0.14350405895346688,0.12260906890250825,0.16423221950072148,0.0994391203464413,0.049722062586068046,Not,Not,0
0259.tif,2708,262.35028842544403,86.15901776816519,44.899054167828325,0.49441931895472263,0.8534843622081403,0.6007098491570542,214,54.04163056034262,18.011444734391702,15.176469139900812,0.9208030495742716,0.538537673196905,0.07902511078286559,1.0994497586573155,-0.08853512674919917,0.3257040840967027,0.4362948550489364,0.3728776673035966,0.29278739111645774,0.23419994197802077,Not,Not,0
0260.tif,4546,337.8183258569795,91.41600778364567,65.2503424783219,0.5005792977828866,0.7003763984559266,0.6045212765957447,183,53.45584412271571,18.136478612673912,12.978804767370587,0.8047677605281109,0.698491056678926,0.04025516937967444,1.2349343796335945,-0.13089150262628568,-0.09808337187751434,0.2089947169142369,0.17597609900218003,0.21813724551453986,0.1573077717664569,Not,Not,0
0261.tif,4380,503.0853531617383,131.64172555260743,63.17789943451831,0.21747063752375378,0.8773105828536413,0.39423942394239425,233,60.62741699796952,24.315789672851583,12.32273573856412,0.796576800022599,0.8620759082544318,0.05319634703196347,0.9601404573196247,-0.18818291566649645,0.08533383256910927,0.1631566428291032,0.20715330472068624,0.18567019557171072,0.1556769178815139,Not,Not,0
0262.tif,4723,427.00209204105306,141.49687895505673,48.087802194510644,0.3255126000163807,0.9404794284554665,0.4173736302580417,319,71.35533905932736,25.425055020635796,16.080814317924226,0.7873133196650941,0.7745774768325127,0.06754181664196485,1.2862715894657115,0.013649023816855042,0.18114935566099058,0.36691208434900485,0.32346038579025205,0.2889825829187075,0.21525410340481235,Not,Not,0
0263.tif,4277,345.91883092036784,86.06941560974023,70.41810601924314,0.44915961948631733,0.5749980118550866,0.5058545239503253,237,59.11269837220809,22.28752171148256,13.685750807542902,0.8523081496852432,0.7892637023731994,0.05541267243394903,1.1939481240602798,-0.33936776518733897,-0.18905729734472432,0.26096791045339107,0.26579068909217257,0.28331320296218565,0.20713842259863224,Not,Not,0
0264.tif,2704,242.2497833620557,75.18972506587595,48.56251051186163,0.5790149224981052,0.7634505259628571,0.5502645502645502,283,64.18376618407356,21.994484884055034,16.428870387475058,0.8632685222945634,0.6648756207801079,0.10465976331360946,0.9879008813992658,-0.23189906517941353,-0.1475528761588031,0.26260919127978866,0.38124106730097146,0.294398825068583,0.25653657237022776,Not,Not,0
0265.tif,3905,350.94826817189073,117.50498855180207,48.563415641315096,0.3984232694540681,0.9106003135557358,0.5001280737704918,373,77.94112549695429,30.75606651148283,15.556975719220855,0.7715877963463457,0.8626401510538909,0.09551856594110116,1.0341433879424513,-0.3385414757046944,-0.08333198333603162,0.16674266294095763,0.21580696656564538,0.1443449542168259,0.1242409622896047,Not,Not,0
0266.tif,7028,455.58787847868,131.3094531019602,73.53504039431043,0.4254977772153051,0.8284836158689619,0.6180634948553337,292,63.35533905932738,22.157877620718843,17.029434078746604,0.9141685505744919,0.639789879119679,0.04154809334092203,1.029263121868761,-0.3496358422445688,0.012511981901392433,0.0792650098782767,0.10922736511629133,0.0814703395159958,0.0790951427438709,Not,Not,0
0267.tif,6384,626.1686142824236,164.26933274096606,63.818644312853216,0.20460684155436037,0.9214487015517193,0.35046113306982873,525,85.01219330881975,31.307468836577844,21.399290906068238,0.9128653553570384,0.729931490882687,0.08223684210526316,1.1341426093182245,-0.17918115500486215,0.02532998163096892,0.12728672490715204,0.07021827277839367,0.04985886934436402,0.01785111065812293,Not,Not,0
0268.tif,4348,318.1553749530772,122.98372111648555,47.4619578105832,0.5397850724358955,0.9225319780561028,0.5359960552268245,367,80.66904755831213,30.153661904131457,16.1095111584945,0.7086994073232173,0.845328260777571,0.0844066237350506,1.0271177941257177,-0.5024669794010376,-0.3265944509157154,0.04013894398818816,0.15919616376109655,0.16570330026364016,0.06517956824937338,Not,Not,0
0269.tif,9261,475.80108191427644,115.72238128219692,109.65238282127747,0.5140636526457133,0.31961677956999823,0.5368695652173913,478,81.59797974644667,28.637443221460746,21.296881950552734,0.9021504039647152,0.6685439844878173,0.05161429651225569,1.0369350000867836,-0.5334210632899793,-0.04282750954773452,0.06332844034578287,0.08089524892963268,0.04317248985317843,0.020086279210858295,Not,Not,0
0270.tif,3007,280.1787155501902,88.38913900925697,49.390233067748305,0.48136334029390127,0.8293147866787038,0.5463299418604651,240,62.52691193458118,26.032965594011284,11.790861910956593,0.7714133403084023,0.891550944241772,0.07981376787495843,1.132130060760465,-0.19950367862365675,-0.07762654472845193,0.24567931012699543,0.33302439277968143,0.24988201608099483,0.1991008770804695,Not,Not,0
0271.tif,2927,285.22034611053283,80.4602735725989,56.67754205524482,0.45213859595713374,0.7097868932405611,0.4977891156462585,255,67.698484809835,27.74615217468317,12.004640486471713,0.6991850717698885,0.9015573344678526,0.08711991800478305,1.0265848952778795,-0.10002503924576989,0.35928297869491177,0.3824818931177525,0.3474525005213768,0.28043810456064366,0.20029683753700014,Not,Not,0
0272.tif,3776,373.5523445727473,154.54647315217247,33.11481450421826,0.34004697556283586,0.9767742698165789,0.3182469447956174,286,73.42640687119285,30.60377382283534,11.980560340793021,0.6666092629930992,0.920189466975946,0.07574152542372882,0.924208025944386,-0.16452118345324285,0.32378825619524537,0.19945953422103874,0.24469724246159322,0.22684033453146374,0.15372687348438877,Not,Not,0
